timestamp,fair,returns,fair_in_1_its,fair_1_its_ago,fair_in_2_its,fair_2_its_ago,fair_in_5_its,fair_5_its_ago,fair_in_10_its,fair_10_its_ago,fair_in_50_its,fair_50_its_ago,fair_in_100_its,fair_100_its_ago,fair_in_500_its,fair_500_its_ago,returns_in_1_its,returns_from_1_its_ago,returns_in_2_its,returns_from_2_its_ago,returns_in_5_its,returns_from_5_its_ago,returns_in_10_its,returns_from_10_its_ago,returns_in_50_its,returns_from_50_its_ago,returns_in_100_its,returns_from_100_its_ago,returns_in_500_its,returns_from_500_its_ago
51400,1830.0,0.000273224043715847,1830.5,1831.5,1830.0,1832.5,1829.5,1831.5,1834.5,1832.5,1836.5,1850.0,1842.5,1856.5,,1841.5,0.000273224043715847,-0.000819000819000819,0.0,-0.001364256480218281,-0.000273224043715847,-0.000819000819000819,0.002459016393442623,-0.001364256480218281,0.003551912568306011,-0.010810810810810811,0.006830601092896175,-0.014274171828709938,,-0.006244909041542221
51500,1830.5,-0.0002731494127287626,1830.0,1830.0,1829.5,1831.5,1829.5,1832.5,1835.5,1833.0,1837.5,1847.5,1844.5,1855.5,,1844.5,-0.0002731494127287626,0.000273224043715847,-0.0005462988254575252,-0.000546000546000546,-0.0005462988254575252,-0.001091405184174625,0.0027314941272876263,-0.001363884342607747,0.0038240917782026767,-0.009201623815967524,0.0076481835564053535,-0.013473457289140393,,-0.007590132827324478
51600,1830.0,-0.000273224043715847,1829.5,1830.5,1829.5,1830.0,1828.5,1832.5,1835.5,1831.5,1839.5,1849.0,1845.5,1854.5,,1845.5,-0.000273224043715847,-0.0002731494127287626,-0.000273224043715847,0.0,-0.000819672131147541,-0.001364256480218281,0.003005464480874317,-0.000819000819000819,0.005191256830601093,-0.010275824770146024,0.008469945355191256,-0.013211108115394984,,-0.008398807911135195
51700,1829.5,0.0,1829.5,1830.0,1829.5,1830.5,1828.5,1832.5,1838.5,1831.0,1842.5,1845.5,1841.5,1859.5,,1842.0,0.0,-0.000273224043715847,0.0,-0.0005462988254575252,-0.0005465974309920743,-0.0016371077762619372,0.004919376878928669,-0.0008192244675040961,0.007105766602896966,-0.008669737198591168,0.006559169171904892,-0.016133369185264857,,-0.0067861020629750276
51800,1829.5,0.0,1829.5,1829.5,1829.5,1830.0,1829.0,1831.5,1839.5,1831.5,1842.5,1848.5,1841.5,1858.5,,1844.0,0.0,0.0,0.0,-0.000273224043715847,-0.00027329871549603714,-0.001092001092001092,0.005465974309920744,-0.001092001092001092,0.007105766602896966,-0.010278604273735462,0.006559169171904892,-0.01560398170567662,,-0.007863340563991324
51900,1829.5,0.0,1829.5,1829.5,1828.5,1829.5,1834.5,1830.0,1840.5,1831.5,1843.5,1846.5,1841.5,1857.0,,1844.5,0.0,0.0,-0.0005465974309920743,0.0,0.002732987154960372,-0.000273224043715847,0.006012571740912818,-0.001092001092001092,0.007652364033889041,-0.009206607094503114,0.006559169171904892,-0.014808831448572967,,-0.00813228517213337
52000,1829.5,-0.0005465974309920743,1828.5,1829.5,1828.5,1829.5,1835.5,1830.5,1841.5,1832.5,1844.5,1844.5,1841.5,1858.5,,1847.5,-0.0005465974309920743,0.0,-0.0005465974309920743,0.0,0.003279584585952446,-0.0005462988254575252,0.006559169171904892,-0.0016371077762619372,0.008198961464881116,-0.00813228517213337,0.006559169171904892,-0.01560398170567662,,-0.009742895805142085
52100,1828.5,0.0,1828.5,1829.5,1829.0,1829.5,1835.5,1830.0,1839.5,1832.5,1847.0,1844.5,1841.5,1858.5,,1846.0,0.0,-0.0005465974309920743,0.00027344818156959256,-0.0005465974309920743,0.0038282745419742957,-0.000819672131147541,0.006015859994531037,-0.00218281036834925,0.010117582718074924,-0.00867443751694226,0.007109652720809406,-0.016142050040355124,,-0.009479956663055254
52200,1828.5,0.00027344818156959256,1829.0,1828.5,1834.5,1829.5,1838.5,1829.5,1840.0,1832.5,1848.5,1848.5,1841.0,1859.5,,1847.5,0.00027344818156959256,0.0,0.003281378178835111,-0.0005465974309920743,0.005468963631391851,-0.0005465974309920743,0.006289308176100629,-0.00218281036834925,0.010937927262783703,-0.010819583446037328,0.006836204539239814,-0.016671148158107017,,-0.010284167794316644
52300,1829.0,0.0030071077091306723,1834.5,1828.5,1835.5,1828.5,1839.5,1829.5,1841.5,1831.5,1848.0,1847.5,1839.5,1861.5,,1849.5,0.0030071077091306723,0.00027344818156959256,0.003553854565336249,0.00027344818156959256,0.005740841990158557,-0.00027329871549603714,0.00683433570256971,-0.001365001365001365,0.01038819026790596,-0.010013531799729363,0.005740841990158557,-0.0174590384098845,,-0.011084076777507435
52400,1834.5,0.0005451076587626056,1835.5,1829.0,1835.5,1828.5,1840.5,1829.5,1842.0,1830.0,1847.5,1848.0,1839.0,1860.5,,1847.5,0.0005451076587626056,0.0030071077091306723,0.0005451076587626056,0.003281378178835111,0.003270645952575634,0.002732987154960372,0.004088307440719542,0.002459016393442623,0.007086399563913873,-0.007305194805194805,0.0024529844644317253,-0.013974737973662993,,-0.0070365358592692825
52500,1835.5,0.0,1835.5,1834.5,1838.5,1829.0,1841.5,1829.5,1840.5,1830.5,1845.5,1847.0,1837.5,1860.5,,1848.5,0.0,0.0005451076587626056,0.0016344320348678834,0.003553854565336249,0.003268864069735767,0.003279584585952446,0.002724053391446472,0.0027314941272876263,0.005448106782892944,-0.006226312939902545,0.001089621356578589,-0.013437248051599033,,-0.007032729239924263
52600,1835.5,0.0016344320348678834,1838.5,1835.5,1839.5,1834.5,1839.5,1828.5,1841.5,1830.0,1844.0,1847.5,1836.5,1860.5,,1850.5,0.0016344320348678834,0.0,0.002179242713157178,0.0005451076587626056,0.002179242713157178,0.0038282745419742957,0.003268864069735767,0.003005464480874317,0.004630890765459003,-0.006495263870094722,0.0005448106782892945,-0.013437248051599033,,-0.00810591731964334
52700,1838.5,0.0005439216752787598,1839.5,1835.5,1840.5,1835.5,1840.0,1828.5,1841.5,1829.5,1840.5,1846.0,1835.5,1861.5,,1849.5,0.0005439216752787598,0.0016344320348678834,0.0010878433505575197,0.0016344320348678834,0.0008158825129181398,0.005468963631391851,0.0016317650258362796,0.004919376878928669,0.0010878433505575197,-0.004062838569880823,-0.0016317650258362796,-0.012355627182379801,,-0.005947553392808867
52800,1839.5,0.0005436259853220984,1840.5,1838.5,1841.5,1835.5,1841.5,1829.0,1840.0,1829.5,1841.5,1846.0,1835.5,1858.5,,1850.5,0.0005436259853220984,0.0005439216752787598,0.0010872519706441968,0.002179242713157178,0.0010872519706441968,0.005740841990158557,0.0002718129926610492,0.005465974309920744,0.0010872519706441968,-0.0035211267605633804,-0.0021745039412883935,-0.010223298358891578,,-0.005944339367738449
52900,1840.5,0.0005433306166802499,1841.5,1839.5,1839.5,1838.5,1842.0,1834.5,1838.5,1829.5,1841.5,1846.5,1835.5,1861.5,,1849.5,0.0005433306166802499,0.0005436259853220984,-0.0005433306166802499,0.0010878433505575197,0.0008149959250203749,0.003270645952575634,-0.0010866612333604998,0.006012571740912818,0.0005433306166802499,-0.003249390739236393,-0.0027166530834012497,-0.011281224818694601,,-0.004866180048661801
53000,1841.5,-0.0010860711376595167,1839.5,1840.5,1840.0,1839.5,1840.5,1835.5,1838.5,1829.5,1841.5,1846.5,1836.0,1865.5,,1850.5,-0.0010860711376595167,0.0005433306166802499,-0.0008145533532446375,0.0010872519706441968,-0.0005430355688297583,0.003268864069735767,-0.001629106706489275,0.006559169171904892,0.0,-0.0027078256160303275,-0.002986695628563671,-0.012865183596890914,,-0.004863550391786004
53100,1839.5,0.0002718129926610492,1840.0,1841.5,1841.5,1840.5,1841.5,1835.5,1840.0,1828.5,1839.0,1844.5,1836.5,1866.5,,1849.5,0.0002718129926610492,-0.0010860711376595167,0.0010872519706441968,-0.0005433306166802499,0.0010872519706441968,0.002179242713157178,0.0002718129926610492,0.006015859994531037,-0.0002718129926610492,-0.0027107617240444567,-0.0016308779559662953,-0.014465577283686044,,-0.005406866720735334
53200,1840.0,0.0008152173913043478,1841.5,1839.5,1842.0,1841.5,1841.5,1838.5,1841.0,1828.5,1838.5,1843.5,1838.5,1864.5,,1848.5,0.0008152173913043478,0.0002718129926610492,0.0010869565217391304,-0.0008145533532446375,0.0008152173913043478,0.0008158825129181398,0.0005434782608695652,0.006289308176100629,-0.0008152173913043478,-0.001898562516951451,-0.0008152173913043478,-0.013140252078305176,,-0.004598322964565864
53300,1841.5,0.00027151778441487917,1842.0,1840.0,1840.5,1839.5,1840.0,1839.5,1837.5,1829.0,1838.0,1840.5,1837.5,1864.5,,1850.5,0.00027151778441487917,0.0008152173913043478,-0.0005430355688297583,0.0010872519706441968,-0.0008145533532446375,0.0010872519706441968,-0.0021721422753190334,0.00683433570256971,-0.0019006244909041542,0.0005433306166802499,-0.0021721422753190334,-0.012335746849021185,,-0.004863550391786004
53400,1842.0,-0.0008143322475570033,1840.5,1841.5,1841.5,1840.0,1838.5,1840.5,1837.5,1834.5,1838.5,1839.0,1835.5,1861.5,,1850.5,-0.0008143322475570033,0.00027151778441487917,-0.0002714440825190011,0.0010869565217391304,-0.0019001085776330076,0.0008149959250203749,-0.0024429967426710096,0.004088307440719542,-0.0019001085776330076,0.0016313213703099511,-0.003528773072747014,-0.010475423045930701,,-0.0045933531477978925
53500,1840.5,0.0005433306166802499,1841.5,1842.0,1841.5,1841.5,1838.5,1841.5,1836.5,1835.5,1842.0,1839.5,1838.0,1862.5,,1851.5,0.0005433306166802499,-0.0008143322475570033,0.0005433306166802499,-0.0005430355688297583,-0.0010866612333604998,-0.0005430355688297583,-0.0021733224667209996,0.002724053391446472,0.0008149959250203749,0.0005436259853220984,-0.0013583265417006249,-0.011812080536912751,,-0.00594112881447475
53600,1841.5,0.0,1841.5,1840.5,1840.0,1842.0,1840.0,1839.5,1837.5,1835.5,1841.5,1840.5,1838.5,1854.0,,1851.5,0.0,0.0005433306166802499,-0.0008145533532446375,-0.0002714440825190011,-0.0008145533532446375,0.0010872519706441968,-0.0021721422753190334,0.003268864069735767,0.0,0.0005433306166802499,-0.001629106706489275,-0.00674217907227616,,-0.0054010261949770455
53700,1841.5,-0.0008145533532446375,1840.0,1841.5,1838.5,1840.5,1841.0,1840.0,1840.5,1838.5,1838.5,1840.5,1835.5,1854.5,,1852.5,-0.0008145533532446375,0.0,-0.001629106706489275,0.0005433306166802499,-0.00027151778441487917,0.0008152173913043478,-0.0005430355688297583,0.0016317650258362796,-0.001629106706489275,0.0005433306166802499,-0.00325821341297855,-0.00700997573469938,,-0.005937921727395412
53800,1840.0,-0.0008152173913043478,1838.5,1841.5,1838.5,1841.5,1837.5,1841.5,1841.5,1839.5,1838.0,1840.5,1835.5,1854.5,,1853.5,-0.0008152173913043478,-0.0008145533532446375,-0.0008152173913043478,-0.0008145533532446375,-0.001358695652173913,-0.0008145533532446375,0.0008152173913043478,0.0002718129926610492,-0.0010869565217391304,-0.00027166530834012495,-0.0024456521739130437,-0.007818819088703155,,-0.007283517669274346
53900,1838.5,0.0,1838.5,1840.0,1840.0,1841.5,1837.5,1842.0,1840.0,1840.5,1841.5,1839.5,1833.5,1853.5,,1853.5,0.0,-0.0008152173913043478,0.0008158825129181398,-0.001629106706489275,-0.0005439216752787598,-0.0019001085776330076,0.0008158825129181398,-0.0010866612333604998,0.0016317650258362796,-0.0005436259853220984,-0.0027196083763937995,-0.008092797410304829,,-0.008092797410304829
54000,1838.5,0.0008158825129181398,1840.0,1838.5,1841.0,1840.0,1836.5,1840.5,1840.0,1841.5,1840.5,1839.5,1832.5,1853.5,,1855.5,0.0008158825129181398,0.0,0.0013598041881968997,-0.0008152173913043478,-0.0010878433505575197,-0.0010866612333604998,0.0008158825129181398,-0.001629106706489275,0.0010878433505575197,-0.0005436259853220984,-0.003263530051672559,-0.008092797410304829,,-0.009161950956615468
54100,1840.0,0.0005434782608695652,1841.0,1838.5,1837.5,1838.5,1837.5,1841.5,1840.5,1839.5,1841.5,1835.5,1834.5,1850.0,,1856.0,0.0005434782608695652,0.0008158825129181398,-0.001358695652173913,0.0008158825129181398,-0.001358695652173913,-0.0008145533532446375,0.0002717391304347826,0.0002718129926610492,0.0008152173913043478,0.002451648052301825,-0.002989130434782609,-0.005405405405405406,,-0.008620689655172414
54200,1841.0,-0.0019011406844106464,1837.5,1840.0,1837.5,1838.5,1840.5,1841.5,1839.0,1840.0,1842.5,1834.5,1834.5,1848.5,,1855.0,-0.0019011406844106464,0.0005434782608695652,-0.0019011406844106464,0.0013598041881968997,-0.00027159152634437803,-0.00027151778441487917,-0.0010863661053775121,0.0005434782608695652,0.0008147745790331341,0.0035431997819569366,-0.0035306898424769147,-0.004057343792263998,,-0.007547169811320755
54300,1837.5,0.0,1837.5,1841.0,1836.5,1840.0,1841.5,1840.0,1837.0,1841.5,1842.5,1835.5,1835.0,1851.5,,1855.5,0.0,-0.0019011406844106464,-0.0005442176870748299,-0.001358695652173913,0.0021768707482993197,-0.001358695652173913,-0.00027210884353741496,-0.0021721422753190334,0.0027210884353741495,0.001089621356578589,-0.0013605442176870747,-0.007561436672967864,,-0.009700889248181084
54400,1837.5,-0.0005442176870748299,1836.5,1837.5,1837.5,1841.0,1840.0,1838.5,1838.0,1842.0,1843.5,1834.5,1836.5,1851.5,,1854.5,-0.0005442176870748299,0.0,0.0,-0.0019011406844106464,0.0013605442176870747,-0.0005439216752787598,0.00027210884353741496,-0.0024429967426710096,0.0032653061224489797,0.001635322976287817,-0.0005442176870748299,-0.007561436672967864,,-0.009166891345376111
54500,1836.5,0.0005445140212360468,1837.5,1837.5,1840.5,1837.5,1840.0,1838.5,1841.0,1840.5,1842.5,1834.5,1837.5,1850.5,,1853.5,0.0005445140212360468,-0.0005442176870748299,0.0021780560849441874,-0.0005442176870748299,0.0019057990743261638,-0.0010878433505575197,0.002450313095562211,-0.0021733224667209996,0.003267084127416281,0.0010902153175252113,0.0005445140212360468,-0.007565522831667117,,-0.009171837065012138
54600,1837.5,0.0016326530612244899,1840.5,1836.5,1841.5,1837.5,1840.5,1840.0,1842.0,1841.5,1842.5,1831.5,1837.5,1851.5,,1857.5,0.0016326530612244899,0.0005445140212360468,0.0021768707482993197,0.0,0.0016326530612244899,-0.001358695652173913,0.0024489795918367346,-0.0021721422753190334,0.0027210884353741495,0.003276003276003276,0.0,-0.007561436672967864,,-0.010767160161507403
54700,1840.5,0.0005433306166802499,1841.5,1837.5,1840.0,1836.5,1839.0,1841.0,1841.5,1841.5,1844.5,1832.5,1840.5,1850.0,,1856.5,0.0005433306166802499,0.0016326530612244899,-0.00027166530834012495,0.0021780560849441874,-0.0008149959250203749,-0.00027159152634437803,0.0005433306166802499,-0.0005430355688297583,0.0021733224667209996,0.0043656207366985,0.0,-0.005135135135135135,,-0.008618367896579585
54800,1841.5,-0.0008145533532446375,1840.0,1840.5,1840.0,1837.5,1837.0,1837.5,1840.5,1840.0,1844.5,1833.5,1839.5,1850.0,,1862.0,-0.0008145533532446375,0.0005433306166802499,-0.0008145533532446375,0.0021768707482993197,-0.0024436600597339125,0.0021768707482993197,-0.0005430355688297583,0.0008152173913043478,0.001629106706489275,0.00436323970548132,-0.0010860711376595167,-0.0045945945945945945,,-0.01100966702470462
54900,1840.0,0.0,1840.0,1841.5,1840.5,1840.5,1838.0,1837.5,1841.0,1838.5,1846.0,1834.0,1839.5,1850.5,,1858.0,0.0,-0.0008145533532446375,0.0002717391304347826,-0.00027166530834012495,-0.0010869565217391304,0.0013605442176870747,0.0005434782608695652,0.0008158825129181398,0.003260869565217391,0.003271537622682661,-0.0002717391304347826,-0.005674142123750338,,-0.00968783638320775
55000,1840.0,0.0002717391304347826,1840.5,1840.0,1839.0,1841.5,1841.0,1836.5,1837.5,1838.5,1843.5,1832.0,1841.5,1848.5,,1861.5,0.0002717391304347826,0.0,-0.0005434782608695652,-0.0008145533532446375,0.0005434782608695652,0.0019057990743261638,-0.001358695652173913,0.0008158825129181398,0.0019021739130434783,0.004366812227074236,0.0008152173913043478,-0.004598322964565864,,-0.011549825409615902
55100,1840.5,-0.0008149959250203749,1839.0,1840.0,1837.0,1840.0,1842.0,1837.5,1838.5,1840.0,1846.5,1833.5,1839.5,1849.5,,1860.5,-0.0008149959250203749,0.0002717391304347826,-0.0019016571583808748,0.0002717391304347826,0.0008149959250203749,0.0016326530612244899,-0.0010866612333604998,0.0002717391304347826,0.0032599837000814994,0.003817834742296155,-0.0005433306166802499,-0.004866180048661801,,-0.010749798441279226
55200,1839.0,-0.001087547580206634,1837.0,1840.5,1838.0,1840.0,1841.5,1840.5,1834.5,1841.0,1843.5,1833.5,1839.5,1849.5,,1860.0,-0.001087547580206634,-0.0008149959250203749,-0.000543773790103317,-0.0005434782608695652,0.0013594344752582926,-0.0008149959250203749,-0.0024469820554649264,-0.0010863661053775121,0.0024469820554649264,0.0029997272975184073,0.0002718868950516585,-0.0056772100567721,,-0.01129032258064516
55300,1837.0,0.0005443658138268917,1838.0,1839.0,1841.0,1840.5,1840.5,1841.5,1836.5,1837.5,1840.5,1832.5,1838.0,1849.5,,1858.5,0.0005443658138268917,-0.001087547580206634,0.002177463255307567,-0.0019016571583808748,0.001905280348394121,-0.0024436600597339125,-0.00027218290691344586,-0.00027210884353741496,0.001905280348394121,0.0024556616643929058,0.0005443658138268917,-0.006758583400919167,,-0.011568469195587839
55400,1838.0,0.001632208922742111,1841.0,1837.0,1842.0,1839.0,1841.0,1840.0,1836.5,1837.5,1840.5,1832.5,1837.5,1847.5,,1858.5,0.001632208922742111,0.0005443658138268917,0.002176278563656148,-0.000543773790103317,0.001632208922742111,-0.0010869565217391304,-0.0008161044613710555,0.00027210884353741496,0.0013601741022850925,0.0030013642564802184,-0.0002720348204570185,-0.005142083897158322,,-0.011030400860909336
55500,1841.0,0.0005431830526887561,1842.0,1838.0,1841.5,1837.0,1837.5,1840.0,1837.5,1836.5,1842.5,1833.0,1839.5,1846.5,,1858.5,0.0005431830526887561,0.001632208922742111,0.00027159152634437803,0.002177463255307567,-0.0019011406844106464,0.0005434782608695652,-0.0019011406844106464,0.002450313095562211,0.0008147745790331341,0.00436442989634479,-0.0008147745790331341,-0.0029786081776333605,,-0.009416195856873822
55600,1842.0,-0.0002714440825190011,1841.5,1841.0,1840.5,1838.0,1838.5,1840.5,1839.5,1837.5,1841.5,1831.5,1839.5,1848.0,,1860.5,-0.0002714440825190011,0.0005431830526887561,-0.0008143322475570033,0.002176278563656148,-0.0019001085776330076,0.0008149959250203749,-0.0013572204125950054,0.0024489795918367346,-0.0002714440825190011,0.005733005733005733,-0.0013572204125950054,-0.003246753246753247,,-0.009943563558183283
55700,1841.5,-0.0005430355688297583,1840.5,1842.0,1841.0,1841.0,1834.5,1839.0,1842.5,1840.5,1842.5,1831.0,1838.5,1848.5,,1860.5,-0.0005430355688297583,-0.0002714440825190011,-0.00027151778441487917,0.00027159152634437803,-0.0038012489818083084,0.0013594344752582926,0.0005430355688297583,0.0005433306166802499,0.0005430355688297583,0.005734571272528673,-0.001629106706489275,-0.0037868542061130646,,-0.010212308519215264
55800,1840.5,0.00027166530834012495,1841.0,1841.5,1837.5,1842.0,1836.5,1837.0,1842.5,1841.5,1842.5,1831.5,1839.0,1849.0,,1859.5,0.00027166530834012495,-0.0005430355688297583,-0.0016299918500407497,-0.0008143322475570033,-0.0021733224667209996,0.001905280348394121,0.0010866612333604998,-0.0005430355688297583,0.0010866612333604998,0.004914004914004914,-0.0008149959250203749,-0.004597079502433748,,-0.010217800484001076
55900,1841.0,-0.0019011406844106464,1837.5,1840.5,1838.5,1841.5,1836.5,1838.0,1843.5,1840.0,1843.5,1831.5,1839.5,1849.0,,1858.5,-0.0019011406844106464,0.00027166530834012495,-0.0013579576317218902,-0.00027151778441487917,-0.0024443237370994023,0.001632208922742111,0.0013579576317218902,0.0005434782608695652,0.0013579576317218902,0.005187005187005187,-0.0008147745790331341,-0.004326663061114116,,-0.009416195856873822
56000,1837.5,0.0005442176870748299,1838.5,1841.0,1834.5,1840.5,1837.5,1841.0,1844.5,1840.0,1842.5,1832.5,1839.5,1849.5,,1860.5,0.0005442176870748299,-0.0019011406844106464,-0.0016326530612244899,-0.0016299918500407497,0.0,-0.0019011406844106464,0.0038095238095238095,-0.001358695652173913,0.0027210884353741495,0.002728512960436562,0.0010884353741496598,-0.006488240064882401,,-0.01236226820747111
56100,1838.5,-0.0021756867011150393,1834.5,1837.5,1836.5,1841.0,1839.5,1842.0,1847.0,1840.5,1842.5,1832.5,1839.5,1850.5,,1860.5,-0.0021756867011150393,0.0005442176870748299,-0.0010878433505575197,-0.0013579576317218902,0.0005439216752787598,-0.0019001085776330076,0.004623334239869459,-0.0010866612333604998,0.0021756867011150393,0.0032742155525238743,0.0005439216752787598,-0.006484733855714671,,-0.011824778285407149
56200,1834.5,0.0010902153175252113,1836.5,1838.5,1836.5,1837.5,1842.5,1841.5,1848.5,1839.0,1842.5,1832.5,1840.0,1850.5,,1861.5,0.0010902153175252113,-0.0021756867011150393,0.0010902153175252113,-0.0016326530612244899,0.004360861270100845,-0.0038012489818083084,0.007631507222676479,-0.0024469820554649264,0.004360861270100845,0.001091405184174625,0.002998092123194331,-0.008646311807619562,,-0.014504431909750202
56300,1836.5,0.0,1836.5,1834.5,1837.5,1838.5,1842.5,1840.5,1848.0,1837.0,1842.5,1831.5,1839.0,1849.5,,1860.5,0.0,0.0010902153175252113,0.0005445140212360468,-0.0010878433505575197,0.003267084127416281,-0.0021733224667209996,0.0062619112442145386,-0.00027218290691344586,0.003267084127416281,0.00273000273000273,0.001361285053090117,-0.007028926736955934,,-0.012899758129535071
56400,1836.5,0.0005445140212360468,1837.5,1836.5,1839.5,1834.5,1843.5,1841.0,1847.5,1838.0,1842.5,1830.0,1839.5,1850.0,,1860.0,0.0005445140212360468,0.0,0.0016335420637081405,0.0010902153175252113,0.0038115981486523277,-0.0024443237370994023,0.005989654233596515,-0.0008161044613710555,0.003267084127416281,0.003551912568306011,0.0016335420637081405,-0.007297297297297297,,-0.012634408602150538
56500,1837.5,0.0010884353741496598,1839.5,1836.5,1842.5,1836.5,1844.5,1837.5,1845.5,1841.0,1844.5,1830.5,1839.5,1847.5,,1860.5,0.0010884353741496598,0.0005445140212360468,0.0027210884353741495,0.0005445140212360468,0.0038095238095238095,0.0,0.004353741496598639,-0.0019011406844106464,0.0038095238095238095,0.0038240917782026767,0.0010884353741496598,-0.005412719891745603,,-0.01236226820747111
56600,1839.5,0.0016308779559662953,1842.5,1837.5,1842.5,1836.5,1847.0,1838.5,1844.0,1842.0,1845.5,1830.0,1836.5,1849.0,,1861.5,0.0016308779559662953,0.0010884353741496598,0.0016308779559662953,0.0016335420637081405,0.004077194889915738,0.0005439216752787598,0.002446316933949443,-0.0013572204125950054,0.0032617559119325905,0.005191256830601093,-0.0016308779559662953,-0.005137912385073012,,-0.0118184260005372
56700,1842.5,0.0,1842.5,1839.5,1843.5,1837.5,1848.5,1834.5,1840.5,1841.5,1841.5,1829.5,1834.5,1845.5,,1860.0,0.0,0.0016308779559662953,0.000542740841248304,0.0027210884353741495,0.0032564450474898234,0.004360861270100845,-0.001085481682496608,0.0005430355688297583,-0.000542740841248304,0.007105766602896966,-0.004341926729986432,-0.001625575724735844,,-0.009408602150537635
56800,1842.5,0.000542740841248304,1843.5,1842.5,1844.5,1839.5,1848.0,1836.5,1841.5,1840.5,1841.5,1829.5,1833.5,1848.5,,1861.0,0.000542740841248304,0.0,0.001085481682496608,0.0016308779559662953,0.0029850746268656717,0.003267084127416281,-0.000542740841248304,0.0010866612333604998,-0.000542740841248304,0.007105766602896966,-0.004884667571234735,-0.0032458750338111983,,-0.009940891993551854
56900,1843.5,0.0005424464334147003,1844.5,1842.5,1847.0,1842.5,1847.5,1836.5,1841.5,1841.0,1841.5,1829.5,1833.5,1846.5,,1861.0,0.0005424464334147003,0.000542740841248304,0.001898562516951451,0.000542740841248304,0.0021697857336588013,0.0038115981486523277,-0.0010848928668294006,0.0013579576317218902,-0.0010848928668294006,0.007652364033889041,-0.005424464334147003,-0.0016246953696181965,,-0.009403546480386889
57000,1844.5,0.0013553808620222283,1847.0,1843.5,1848.5,1842.5,1845.5,1837.5,1841.5,1837.5,1841.5,1829.5,1833.5,1844.5,,1861.5,0.0013553808620222283,0.0005424464334147003,0.002168609379235565,0.001085481682496608,0.0005421523448088912,0.0038095238095238095,-0.001626457034426674,0.0038095238095238095,-0.001626457034426674,0.008198961464881116,-0.005963675792897805,0.0,,-0.0091324200913242
57100,1847.0,0.0008121277747698972,1848.5,1844.5,1848.0,1843.5,1844.0,1839.5,1839.0,1838.5,1841.5,1828.5,1835.0,1844.5,,1861.5,0.0008121277747698972,0.0013553808620222283,0.0005414185165132648,0.001898562516951451,-0.0016242555495397943,0.004077194889915738,-0.004331348132106118,0.004623334239869459,-0.002977801840822956,0.010117582718074924,-0.006497022198159177,0.0013553808620222283,,-0.0077894171367177
57200,1848.5,-0.0002704895861509332,1848.0,1847.0,1847.5,1844.5,1840.5,1842.5,1838.5,1834.5,1841.0,1828.5,1834.0,1848.5,,1860.5,-0.0002704895861509332,0.0008121277747698972,-0.0005409791723018664,0.002168609379235565,-0.004327833378414931,0.0032564450474898234,-0.005409791723018664,0.007631507222676479,-0.004057343792263998,0.010937927262783703,-0.007844197998377062,0.0,,-0.0064498790647675355
57300,1848.0,-0.00027056277056277056,1847.5,1848.5,1845.5,1847.0,1841.5,1842.5,1838.0,1836.5,1839.5,1829.0,1833.5,1847.5,,1859.5,-0.00027056277056277056,-0.0002704895861509332,-0.0013528138528138528,0.0005414185165132648,-0.0035173160173160175,0.0029850746268656717,-0.005411255411255411,0.0062619112442145386,-0.0045995670995671,0.01038819026790596,-0.007846320346320346,0.00027063599458728013,,-0.006184458187684862
57400,1847.5,-0.0010825439783491205,1845.5,1848.0,1844.0,1848.5,1841.5,1843.5,1838.5,1836.5,1839.0,1834.5,1834.5,1848.0,,1860.5,-0.0010825439783491205,-0.00027056277056277056,-0.0018944519621109607,-0.0005409791723018664,-0.003247631935047361,0.0021697857336588013,-0.004871447902571042,0.005989654233596515,-0.004600811907983762,0.007086399563913873,-0.0070365358592692825,-0.00027056277056277056,,-0.006987368986831497
57500,1845.5,-0.000812787862367922,1844.0,1847.5,1840.5,1848.0,1841.5,1844.5,1842.0,1837.5,1837.5,1835.5,1835.5,1847.0,,1859.0,-0.000812787862367922,-0.0010825439783491205,-0.00270929287455974,-0.0013528138528138528,-0.002167434299647792,0.0005421523448088912,-0.001896505012191818,0.004353741496598639,-0.004334868599295584,0.005448106782892944,-0.00541858574911948,-0.0008121277747698972,,-0.007261968800430339
57600,1844.0,-0.001898047722342733,1840.5,1845.5,1841.5,1847.5,1839.0,1847.0,1841.5,1839.5,1836.5,1835.5,1833.5,1847.5,,1860.5,-0.001898047722342733,-0.000812787862367922,-0.0013557483731019523,-0.0018944519621109607,-0.0027114967462039045,-0.0016242555495397943,-0.0013557483731019523,0.002446316933949443,-0.004067245119305857,0.004630890765459003,-0.0056941431670282,-0.0018944519621109607,,-0.008868583714055361
57700,1840.5,0.0005433306166802499,1841.5,1844.0,1841.5,1845.5,1838.5,1848.5,1838.5,1842.5,1835.5,1838.5,1831.5,1846.0,,1859.5,0.0005433306166802499,-0.001898047722342733,0.0005433306166802499,-0.00270929287455974,-0.0010866612333604998,-0.004327833378414931,-0.0010866612333604998,-0.001085481682496608,-0.0027166530834012497,0.0010878433505575197,-0.004889975550122249,-0.002979414951245937,,-0.010217800484001076
